carriers,locs,techs,timesteps,carrier_prod
power,region1,peaking,2017-01-13 09:00:00,0.0
power,region1,peaking,2017-01-13 10:00:00,0.0
power,region1,peaking,2017-01-13 11:00:00,0.0
power,region1,peaking,2017-01-13 12:00:00,0.0
power,region1,peaking,2017-01-13 13:00:00,0.0
power,region1,peaking,2017-01-13 14:00:00,0.0
power,region1,peaking,2017-01-13 15:00:00,0.0
power,region1,peaking,2017-01-13 16:00:00,0.0
power,region1,peaking,2017-01-13 17:00:00,0.0
power,region1,peaking,2017-01-13 18:00:00,0.0
power,region1,peaking,2017-01-13 19:00:00,0.0
power,region1,peaking,2017-01-13 20:00:00,0.0
power,region1,peaking,2017-01-13 21:00:00,0.0
power,region1,peaking,2017-01-13 22:00:00,0.0
power,region1,peaking,2017-01-13 23:00:00,0.0
power,region1,peaking,2017-01-14 00:00:00,0.0
power,region1,peaking,2017-01-14 01:00:00,0.0
power,region1,peaking,2017-01-14 02:00:00,0.0
power,region1,peaking,2017-01-14 03:00:00,0.0
power,region1,peaking,2017-01-14 04:00:00,0.0
power,region1,peaking,2017-01-14 05:00:00,0.0
power,region1,peaking,2017-01-14 06:00:00,0.0
power,region1,peaking,2017-01-14 07:00:00,0.0
power,region1,peaking,2017-01-14 08:00:00,0.0
power,region1,peaking,2017-01-14 09:00:00,0.0
power,region1,peaking,2017-01-14 10:00:00,0.0
power,region1,peaking,2017-01-14 11:00:00,0.0
power,region1,peaking,2017-01-14 12:00:00,0.0
power,region1,peaking,2017-01-14 13:00:00,0.0
power,region1,peaking,2017-01-14 14:00:00,0.0
power,region1,peaking,2017-01-14 15:00:00,0.0
power,region1,peaking,2017-01-14 16:00:00,0.0
power,region1,peaking,2017-01-14 17:00:00,17.599
power,region1,peaking,2017-01-14 18:00:00,16.718
power,region1,peaking,2017-01-14 19:00:00,9.374
power,region1,peaking,2017-01-14 20:00:00,6.111
power,region1,peaking,2017-01-14 21:00:00,0.0
power,region1,peaking,2017-01-14 22:00:00,0.0
power,region1,peaking,2017-01-14 23:00:00,0.0
power,region1,peaking,2017-01-15 00:00:00,0.0
power,region1,peaking,2017-01-15 01:00:00,0.0
power,region1,peaking,2017-01-15 02:00:00,0.0
power,region1,peaking,2017-01-15 03:00:00,0.0
power,region1,peaking,2017-01-15 04:00:00,0.0
power,region1,peaking,2017-01-15 05:00:00,0.0
power,region1,peaking,2017-01-15 06:00:00,0.0
power,region1,peaking,2017-01-15 07:00:00,0.0
power,region1,peaking,2017-01-15 08:00:00,0.0
power,region1,peaking,2017-01-15 09:00:00,0.0
power,region1,peaking,2017-01-15 10:00:00,0.0
power,region1,peaking,2017-01-15 11:00:00,0.0
power,region1,peaking,2017-01-15 12:00:00,0.0
power,region1,peaking,2017-01-15 13:00:00,0.0
power,region1,peaking,2017-01-15 14:00:00,0.0
power,region1,peaking,2017-01-15 15:00:00,0.0
power,region1,peaking,2017-01-15 16:00:00,0.0
power,region1,peaking,2017-01-15 17:00:00,12.034
power,region1,peaking,2017-01-15 18:00:00,1.0
power,region1,peaking,2017-01-15 19:00:00,1.0
power,region1,peaking,2017-01-15 20:00:00,9.106
power,region1,peaking,2017-01-15 21:00:00,8.683
power,region1,peaking,2017-01-15 22:00:00,3.999
power,region1,peaking,2017-01-15 23:00:00,0.0
power,region1,peaking,2017-01-16 00:00:00,0.0
power,region1,peaking,2017-01-16 01:00:00,0.0
power,region1,peaking,2017-01-16 02:00:00,0.0
power,region1,peaking,2017-01-16 03:00:00,0.0
power,region1,peaking,2017-01-16 04:00:00,0.0
power,region1,peaking,2017-01-16 05:00:00,0.0
power,region1,peaking,2017-01-16 06:00:00,0.0
power,region1,peaking,2017-01-16 07:00:00,1.0
power,region1,peaking,2017-01-16 08:00:00,1.0
power,region1,peaking,2017-01-16 09:00:00,1.0
power,region1,peaking,2017-01-16 10:00:00,1.0
power,region1,peaking,2017-01-16 11:00:00,1.0
power,region1,peaking,2017-01-16 12:00:00,1.0
power,region1,peaking,2017-01-16 13:00:00,1.0
power,region1,peaking,2017-01-16 14:00:00,1.0
power,region1,peaking,2017-01-16 15:00:00,1.0
power,region1,peaking,2017-01-16 16:00:00,1.0
power,region1,peaking,2017-01-16 17:00:00,1.0
power,region1,peaking,2017-01-16 18:00:00,1.0
power,region1,peaking,2017-01-16 19:00:00,1.0
power,region1,peaking,2017-01-16 20:00:00,1.0
power,region1,peaking,2017-01-16 21:00:00,1.0
power,region1,peaking,2017-01-16 22:00:00,1.0
power,region1,peaking,2017-01-16 23:00:00,0.496
power,region1,peaking,2017-01-17 00:00:00,0.582
power,region1,peaking,2017-01-17 01:00:00,0.0
power,region1,peaking,2017-01-17 02:00:00,0.0
power,region1,peaking,2017-01-17 03:00:00,0.0
power,region1,peaking,2017-01-17 04:00:00,0.0
power,region1,peaking,2017-01-17 05:00:00,0.0
power,region1,peaking,2017-01-17 06:00:00,0.0
power,region1,peaking,2017-01-17 07:00:00,1.0
power,region1,peaking,2017-01-17 08:00:00,1.0
power,region1,peaking,2017-01-17 09:00:00,1.0
power,region1,peaking,2017-01-17 10:00:00,1.0
power,region1,peaking,2017-01-17 11:00:00,1.0
power,region1,peaking,2017-01-17 12:00:00,1.0
power,region1,peaking,2017-01-17 13:00:00,1.0
power,region1,peaking,2017-01-17 14:00:00,1.0
power,region1,peaking,2017-01-17 15:00:00,1.0
power,region1,peaking,2017-01-17 16:00:00,1.0
power,region1,peaking,2017-01-17 17:00:00,1.0
power,region1,peaking,2017-01-17 18:00:00,1.0
power,region1,peaking,2017-01-17 19:00:00,1.0
power,region1,peaking,2017-01-17 20:00:00,2.878
power,region1,peaking,2017-01-17 21:00:00,5.02
power,region1,peaking,2017-01-17 22:00:00,1.828
power,region1,peaking,2017-01-17 23:00:00,0.0
power,region1,peaking,2017-01-18 00:00:00,0.0
power,region1,peaking,2017-01-18 01:00:00,0.0
power,region1,peaking,2017-01-18 02:00:00,0.0
power,region1,peaking,2017-01-18 03:00:00,0.0
power,region1,peaking,2017-01-18 04:00:00,0.0
power,region1,peaking,2017-01-18 05:00:00,0.0
power,region1,peaking,2017-01-18 06:00:00,0.0
power,region1,peaking,2017-01-18 07:00:00,6.573
power,region1,peaking,2017-01-18 08:00:00,5.677
power,region1,peaking,2017-01-18 09:00:00,1.0
power,region1,peaking,2017-01-18 10:00:00,1.0
power,region1,peaking,2017-01-18 11:00:00,1.0
power,region1,peaking,2017-01-18 12:00:00,0.0
power,region1,peaking,2017-01-18 13:00:00,0.0
power,region1,peaking,2017-01-18 14:00:00,1.0
power,region1,peaking,2017-01-18 15:00:00,2.779
power,region1,peaking,2017-01-18 16:00:00,9.673
power,region1,peaking,2017-01-18 17:00:00,24.865
power,region1,peaking,2017-01-18 18:00:00,21.751
power,region1,peaking,2017-01-18 19:00:00,19.186
power,region1,peaking,2017-01-18 20:00:00,17.809
power,region1,peaking,2017-01-18 21:00:00,18.574
power,region1,peaking,2017-01-18 22:00:00,19.159
power,region1,peaking,2017-01-18 23:00:00,21.453
power,region1,peaking,2017-01-19 00:00:00,20.574
power,region1,peaking,2017-01-19 01:00:00,17.889
power,region1,peaking,2017-01-19 02:00:00,14.951
power,region1,peaking,2017-01-19 03:00:00,13.829
power,region1,peaking,2017-01-19 04:00:00,12.239
power,region1,peaking,2017-01-19 05:00:00,11.215
power,region1,peaking,2017-01-19 06:00:00,16.064
power,region1,peaking,2017-01-19 07:00:00,16.846
power,region1,peaking,2017-01-19 08:00:00,13.723
power,region1,peaking,2017-01-19 09:00:00,9.016
power,region1,peaking,2017-01-19 10:00:00,5.218
power,region1,peaking,2017-01-19 11:00:00,2.464
power,region1,peaking,2017-01-19 12:00:00,1.573
power,region1,peaking,2017-01-19 13:00:00,1.0
power,region1,peaking,2017-01-19 14:00:00,1.0
power,region1,peaking,2017-01-19 15:00:00,1.555
power,region1,peaking,2017-01-19 16:00:00,6.505
power,region1,peaking,2017-01-19 17:00:00,9.196
power,region1,peaking,2017-01-19 18:00:00,5.578
power,region1,peaking,2017-01-19 19:00:00,3.751
power,region1,peaking,2017-01-19 20:00:00,2.509
power,region1,peaking,2017-01-19 21:00:00,1.519
power,region1,peaking,2017-01-19 22:00:00,2.077
power,region1,peaking,2017-01-19 23:00:00,2.95
power,region1,peaking,2017-01-20 00:00:00,1.0
power,region1,peaking,2017-01-20 01:00:00,5.137
power,region1,peaking,2017-01-20 02:00:00,6.379
power,region1,peaking,2017-01-20 03:00:00,7.774
power,region1,peaking,2017-01-20 04:00:00,8.442
power,region1,peaking,2017-01-20 05:00:00,10.944
power,region1,peaking,2017-01-20 06:00:00,11.671
power,region1,peaking,2017-01-20 07:00:00,11.419
power,region1,peaking,2017-01-20 08:00:00,10.798
power,region1,peaking,2017-01-20 09:00:00,9.835
power,region1,peaking,2017-01-20 10:00:00,8.089
power,region1,peaking,2017-01-20 11:00:00,5.128
power,region1,peaking,2017-01-20 12:00:00,6.073
power,region1,peaking,2017-01-20 13:00:00,8.944
power,region1,peaking,2017-01-20 14:00:00,14.101
power,region1,peaking,2017-01-20 15:00:00,21.922
power,region1,peaking,2017-01-20 16:00:00,32.452
power,region1,peaking,2017-01-20 17:00:00,1.0
power,region1,peaking,2017-01-20 18:00:00,33.0
power,region1,peaking,2017-01-20 19:00:00,32.47
power,region1,peaking,2017-01-20 20:00:00,31.426
power,region1,peaking,2017-01-20 21:00:00,32.794
power,region1,peaking,2017-01-20 22:00:00,27.531
power,region1,peaking,2017-01-20 23:00:00,24.597
power,region1,peaking,2017-01-21 00:00:00,1.0
power,region1,peaking,2017-01-21 01:00:00,1.0
power,region1,peaking,2017-01-21 02:00:00,1.0
power,region1,peaking,2017-01-21 03:00:00,20.396
power,region1,peaking,2017-01-21 04:00:00,0.0
power,region1,peaking,2017-01-21 05:00:00,19.547
power,region1,peaking,2017-01-21 06:00:00,24.103
power,region1,peaking,2017-01-21 07:00:00,28.69
power,region1,peaking,2017-01-21 08:00:00,27.349
power,region1,peaking,2017-01-21 09:00:00,22.363
power,region1,peaking,2017-01-21 10:00:00,18.652
power,region1,peaking,2017-01-21 11:00:00,13.914
power,region1,peaking,2017-01-21 12:00:00,11.778
power,region1,peaking,2017-01-21 13:00:00,12.212
power,region1,peaking,2017-01-21 14:00:00,15.604
power,region1,peaking,2017-01-21 15:00:00,17.539
power,region1,peaking,2017-01-21 16:00:00,24.064
power,region1,peaking,2017-01-21 17:00:00,27.295
power,region1,peaking,2017-01-21 18:00:00,24.919
power,region1,peaking,2017-01-21 19:00:00,23.344
power,region1,peaking,2017-01-21 20:00:00,22.669
power,region1,peaking,2017-01-21 21:00:00,22.408
power,region1,peaking,2017-01-21 22:00:00,1.0
power,region1,peaking,2017-01-21 23:00:00,22.957
power,region1,peaking,2017-01-22 00:00:00,22.948
power,region1,peaking,2017-01-22 01:00:00,1.0
power,region1,peaking,2017-01-22 02:00:00,25.009
power,region1,peaking,2017-01-22 03:00:00,25.459
power,region1,peaking,2017-01-22 04:00:00,24.201
power,region1,peaking,2017-01-22 05:00:00,24.903
power,region1,peaking,2017-01-22 06:00:00,1.0
power,region1,peaking,2017-01-22 07:00:00,24.487
power,region1,peaking,2017-01-22 08:00:00,1.0
power,region1,peaking,2017-01-22 09:00:00,1.0
power,region1,peaking,2017-01-22 10:00:00,1.0
power,region1,peaking,2017-01-22 11:00:00,10.258
power,region1,peaking,2017-01-22 12:00:00,1.0
power,region1,peaking,2017-01-22 13:00:00,9.43
power,region1,peaking,2017-01-22 14:00:00,9.277
power,region1,peaking,2017-01-22 15:00:00,1.0
power,region1,peaking,2017-01-22 16:00:00,22.282
power,region1,peaking,2017-01-22 17:00:00,31.417
power,region1,peaking,2017-01-22 18:00:00,28.204
power,region1,peaking,2017-01-22 19:00:00,27.574
power,region1,peaking,2017-01-22 20:00:00,27.43
power,region1,peaking,2017-01-22 21:00:00,27.88
power,region1,peaking,2017-01-22 22:00:00,1.0
power,region1,peaking,2017-01-22 23:00:00,28.681
power,region1,peaking,2017-01-23 00:00:00,28.924
power,region1,peaking,2017-01-23 01:00:00,1.0
power,region1,peaking,2017-01-23 02:00:00,1.0
power,region1,peaking,2017-01-23 03:00:00,1.0
power,region1,peaking,2017-01-23 04:00:00,27.079
power,region1,peaking,2017-01-23 05:00:00,25.81
power,region1,peaking,2017-01-23 06:00:00,25.315
power,region1,peaking,2017-01-23 07:00:00,24.838
power,region1,peaking,2017-01-23 08:00:00,22.003
power,region1,peaking,2017-01-23 09:00:00,17.026
power,region1,peaking,2017-01-23 10:00:00,12.22
power,region1,peaking,2017-01-23 11:00:00,12.868
power,region1,peaking,2017-01-23 12:00:00,14.587
power,region1,peaking,2017-01-23 13:00:00,1.0
power,region1,peaking,2017-01-23 14:00:00,14.182
power,region1,peaking,2017-01-23 15:00:00,14.704
power,region1,peaking,2017-01-23 16:00:00,1.0
power,region1,peaking,2017-01-23 17:00:00,1.0
power,region1,peaking,2017-01-23 18:00:00,31.219
power,region1,peaking,2017-01-23 19:00:00,28.942
power,region1,peaking,2017-01-23 20:00:00,22.346
power,region1,peaking,2017-01-23 21:00:00,13.088
power,region1,peaking,2017-01-23 22:00:00,4.529
power,region1,peaking,2017-01-23 23:00:00,0.0
power,region1,peaking,2017-01-24 00:00:00,0.0
power,region1,peaking,2017-01-24 01:00:00,0.0
power,region1,peaking,2017-01-24 02:00:00,0.0
power,region1,peaking,2017-01-24 03:00:00,0.0
power,region1,peaking,2017-01-24 04:00:00,0.0
power,region1,peaking,2017-01-24 05:00:00,0.0
power,region1,peaking,2017-01-24 06:00:00,0.0
power,region1,peaking,2017-01-24 07:00:00,0.0
power,region1,peaking,2017-01-24 08:00:00,0.0
power,region1,peaking,2017-01-24 09:00:00,0.0
power,region1,peaking,2017-01-24 10:00:00,0.0
power,region1,peaking,2017-01-24 11:00:00,0.0
power,region1,peaking,2017-01-24 12:00:00,0.0
power,region1,peaking,2017-01-24 13:00:00,0.0
power,region1,peaking,2017-01-24 14:00:00,0.0
power,region1,peaking,2017-01-24 15:00:00,0.0
power,region1,peaking,2017-01-24 16:00:00,13.012
power,region1,peaking,2017-01-24 17:00:00,17.494
power,region1,peaking,2017-01-24 18:00:00,12.864
power,region1,peaking,2017-01-24 19:00:00,1.0
power,region1,peaking,2017-01-24 20:00:00,4.341
power,region1,peaking,2017-01-24 21:00:00,0.0
power,region1,peaking,2017-01-24 22:00:00,0.0
power,region1,peaking,2017-01-24 23:00:00,0.0
power,region1,peaking,2017-01-25 00:00:00,0.0
power,region1,peaking,2017-01-25 01:00:00,0.0
power,region1,peaking,2017-01-25 02:00:00,0.0
power,region1,peaking,2017-01-25 03:00:00,0.0
power,region1,peaking,2017-01-25 04:00:00,0.0
power,region1,peaking,2017-01-25 05:00:00,0.0
power,region1,peaking,2017-01-25 06:00:00,0.0
power,region1,peaking,2017-01-25 07:00:00,0.0
power,region1,peaking,2017-01-25 08:00:00,0.0
power,region1,peaking,2017-01-25 09:00:00,0.0
power,region1,peaking,2017-01-25 10:00:00,0.0
power,region1,peaking,2017-01-25 11:00:00,0.0
power,region1,peaking,2017-01-25 12:00:00,0.0
power,region1,peaking,2017-01-25 13:00:00,0.0
power,region1,peaking,2017-01-25 14:00:00,0.0
power,region1,peaking,2017-01-25 15:00:00,0.0
power,region1,peaking,2017-01-25 16:00:00,0.89
power,region1,peaking,2017-01-25 17:00:00,1.0
power,region1,peaking,2017-01-25 18:00:00,3.0
power,region1,peaking,2017-01-25 19:00:00,1.0
power,region1,peaking,2017-01-25 20:00:00,0.0
power,region1,peaking,2017-01-25 21:00:00,0.0
power,region1,peaking,2017-01-25 22:00:00,0.0
power,region1,peaking,2017-01-25 23:00:00,0.0
power,region1,peaking,2017-01-26 00:00:00,0.0
power,region1,peaking,2017-01-26 01:00:00,0.0
power,region1,peaking,2017-01-26 02:00:00,0.0
power,region1,peaking,2017-01-26 03:00:00,0.0
power,region1,peaking,2017-01-26 04:00:00,0.0
power,region1,peaking,2017-01-26 05:00:00,0.0
power,region1,peaking,2017-01-26 06:00:00,0.0
power,region1,peaking,2017-01-26 07:00:00,0.0
power,region1,peaking,2017-01-26 08:00:00,0.0
power,region1,peaking,2017-01-26 09:00:00,0.0
power,region1,peaking,2017-01-26 10:00:00,0.0
power,region1,peaking,2017-01-26 11:00:00,0.0
power,region1,peaking,2017-01-26 12:00:00,0.0
power,region1,peaking,2017-01-26 13:00:00,0.0
power,region1,peaking,2017-01-26 14:00:00,0.0
power,region1,peaking,2017-01-26 15:00:00,0.0
power,region1,peaking,2017-01-26 16:00:00,0.0
power,region1,peaking,2017-01-26 17:00:00,0.0
power,region1,peaking,2017-01-26 18:00:00,0.0
power,region1,peaking,2017-01-26 19:00:00,0.0
power,region1,peaking,2017-01-26 20:00:00,0.0
power,region1,peaking,2017-01-26 21:00:00,0.0
power,region1,peaking,2017-01-26 22:00:00,0.0
power,region1,peaking,2017-01-26 23:00:00,0.0
power,region1,peaking,2017-01-27 00:00:00,0.0
power,region1,peaking,2017-01-27 01:00:00,0.0
power,region1,peaking,2017-01-27 02:00:00,0.0
power,region1,peaking,2017-01-27 03:00:00,0.0
power,region1,peaking,2017-01-27 04:00:00,0.0
power,region1,peaking,2017-01-27 05:00:00,0.0
power,region1,peaking,2017-01-27 06:00:00,0.0
power,region1,peaking,2017-01-27 07:00:00,0.0
power,region1,peaking,2017-01-27 08:00:00,0.0
power,region1,peaking,2017-01-27 09:00:00,0.0
power,region1,peaking,2017-01-27 10:00:00,0.0
power,region1,peaking,2017-01-27 11:00:00,0.0
power,region1,peaking,2017-01-27 12:00:00,0.0
power,region1,peaking,2017-01-27 13:00:00,0.0
power,region1,peaking,2017-01-27 14:00:00,0.0
power,region1,peaking,2017-01-27 15:00:00,0.0
power,region1,peaking,2017-01-27 16:00:00,0.0
power,region1,peaking,2017-01-27 17:00:00,0.0
power,region1,peaking,2017-01-27 18:00:00,0.0
power,region1,peaking,2017-01-27 19:00:00,0.0
power,region1,peaking,2017-01-27 20:00:00,0.0
power,region1,peaking,2017-01-27 21:00:00,0.0
power,region1,peaking,2017-01-27 22:00:00,0.0
power,region1,peaking,2017-01-27 23:00:00,0.0
power,region1,peaking,2017-01-28 00:00:00,0.0
power,region1,peaking,2017-01-28 01:00:00,0.0
power,region1,peaking,2017-01-28 02:00:00,0.0
power,region1,peaking,2017-01-28 03:00:00,0.0
power,region1,peaking,2017-01-28 04:00:00,0.0
power,region1,peaking,2017-01-28 05:00:00,0.0
power,region1,peaking,2017-01-28 06:00:00,0.0
power,region1,peaking,2017-01-28 07:00:00,0.0
power,region1,peaking,2017-01-28 08:00:00,1.574
power,region1,peaking,2017-01-28 09:00:00,0.0
power,region1,peaking,2017-01-28 10:00:00,0.0
power,region1,peaking,2017-01-28 11:00:00,0.0
power,region1,peaking,2017-01-28 12:00:00,0.0
power,region1,peaking,2017-01-28 13:00:00,0.0
power,region1,peaking,2017-01-28 14:00:00,0.0
power,region1,peaking,2017-01-28 15:00:00,0.0
power,region1,peaking,2017-01-28 16:00:00,7.577
power,region1,peaking,2017-01-28 17:00:00,26.954
power,region1,peaking,2017-01-28 18:00:00,26.318
power,region1,peaking,2017-01-28 19:00:00,23.345
power,region1,peaking,2017-01-28 20:00:00,0.0
power,region1,peaking,2017-01-28 21:00:00,0.0
power,region1,peaking,2017-01-28 22:00:00,1.849
power,region1,peaking,2017-01-28 23:00:00,8.549
power,region1,peaking,2017-01-29 00:00:00,0.0
power,region1,peaking,2017-01-29 01:00:00,0.0
power,region1,peaking,2017-01-29 02:00:00,0.0
power,region1,peaking,2017-01-29 03:00:00,0.0
power,region1,peaking,2017-01-29 04:00:00,0.0
power,region1,peaking,2017-01-29 05:00:00,0.0
power,region1,peaking,2017-01-29 06:00:00,0.0
power,region1,peaking,2017-01-29 07:00:00,17.924
power,region1,peaking,2017-01-29 08:00:00,8.141
power,region1,peaking,2017-01-29 09:00:00,0.0
power,region1,peaking,2017-01-29 10:00:00,0.0
power,region1,peaking,2017-01-29 11:00:00,0.0
power,region1,peaking,2017-01-29 12:00:00,9.352
power,region1,peaking,2017-01-29 13:00:00,1.0
power,region1,peaking,2017-01-29 14:00:00,8.747
power,region1,peaking,2017-01-29 15:00:00,12.72
power,region1,peaking,2017-01-29 16:00:00,20.986
power,region1,peaking,2017-01-29 17:00:00,24.629
power,region1,peaking,2017-01-29 18:00:00,21.878
power,region1,peaking,2017-01-29 19:00:00,0.0
power,region1,peaking,2017-01-29 20:00:00,0.0
power,region1,peaking,2017-01-29 21:00:00,19.219
power,region1,peaking,2017-01-29 22:00:00,8.818
power,region1,peaking,2017-01-29 23:00:00,14.861
power,region1,peaking,2017-01-30 00:00:00,17.747
power,region1,peaking,2017-01-30 01:00:00,0.0
power,region1,peaking,2017-01-30 02:00:00,0.0
power,region1,peaking,2017-01-30 03:00:00,0.0
power,region1,peaking,2017-01-30 04:00:00,0.0
power,region1,peaking,2017-01-30 05:00:00,19.837
power,region1,peaking,2017-01-30 06:00:00,21.296
power,region1,peaking,2017-01-30 07:00:00,16.944
power,region1,peaking,2017-01-30 08:00:00,0.0
power,region1,peaking,2017-01-30 09:00:00,7.167
power,region1,peaking,2017-01-30 10:00:00,0.0
power,region1,peaking,2017-01-30 11:00:00,0.0
power,region1,peaking,2017-01-30 12:00:00,0.0
power,region1,peaking,2017-01-30 13:00:00,0.0
power,region1,peaking,2017-01-30 14:00:00,0.0
power,region1,peaking,2017-01-30 15:00:00,0.0
power,region1,peaking,2017-01-30 16:00:00,1.784
power,region1,peaking,2017-01-30 17:00:00,7.714
power,region1,peaking,2017-01-30 18:00:00,2.408
power,region1,peaking,2017-01-30 19:00:00,0.0
power,region1,peaking,2017-01-30 20:00:00,0.0
power,region1,peaking,2017-01-30 21:00:00,0.0
power,region1,peaking,2017-01-30 22:00:00,0.0
power,region1,peaking,2017-01-30 23:00:00,0.0
power,region1,peaking,2017-01-31 00:00:00,0.0
power,region1,peaking,2017-01-31 01:00:00,0.0
power,region1,peaking,2017-01-31 02:00:00,0.0
power,region1,peaking,2017-01-31 03:00:00,0.0
power,region1,peaking,2017-01-31 04:00:00,0.0
power,region1,peaking,2017-01-31 05:00:00,0.0
power,region1,peaking,2017-01-31 06:00:00,0.0
power,region1,peaking,2017-01-31 07:00:00,0.0
power,region1,peaking,2017-01-31 08:00:00,0.0
power,region1,peaking,2017-01-31 09:00:00,0.0
power,region1,peaking,2017-01-31 10:00:00,0.0
power,region1,peaking,2017-01-31 11:00:00,0.0
power,region1,peaking,2017-01-31 12:00:00,0.0
power,region1,peaking,2017-01-31 13:00:00,0.0
power,region1,peaking,2017-01-31 14:00:00,0.0
power,region1,peaking,2017-01-31 15:00:00,0.0
power,region1,peaking,2017-01-31 16:00:00,3.22
power,region1,peaking,2017-01-31 17:00:00,1.0
power,region1,peaking,2017-01-31 18:00:00,19.362
power,region1,peaking,2017-01-31 19:00:00,33.0
power,region1,peaking,2017-01-31 20:00:00,31.115
power,region1,peaking,2017-01-31 21:00:00,27.578
power,region1,peaking,2017-01-31 22:00:00,20.696
power,region1,peaking,2017-01-31 23:00:00,3.0
power,region1,transmission_other:region2,2017-01-01 00:00:00,1.0
power,region1,transmission_other:region2,2017-01-01 01:00:00,1.0
power,region1,transmission_other:region2,2017-01-01 02:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 03:00:00,3.0
power,region1,transmission_other:region2,2017-01-01 04:00:00,1.0
power,region1,transmission_other:region2,2017-01-01 05:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 06:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 07:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 08:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 09:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 10:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 11:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 12:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 13:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 14:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 15:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 16:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 17:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 18:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 19:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 20:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 21:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 22:00:00,0.0
power,region1,transmission_other:region2,2017-01-01 23:00:00,3.0
power,region1,transmission_other:region2,2017-01-02 00:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 01:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 02:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 03:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 04:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 05:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 06:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 07:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 08:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 09:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 10:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 11:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 12:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 13:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 14:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 15:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 16:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 17:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 18:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 19:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 20:00:00,3.822
power,region1,transmission_other:region2,2017-01-02 21:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 22:00:00,0.0
power,region1,transmission_other:region2,2017-01-02 23:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 00:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 01:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 02:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 03:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 04:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 05:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 06:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 07:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 08:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 09:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 10:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 11:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 12:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 13:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 14:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 15:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 16:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 17:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 18:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 19:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 20:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 21:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 22:00:00,0.0
power,region1,transmission_other:region2,2017-01-03 23:00:00,0.0
power,region1,transmission_other:region2,2017-01-04 00:00:00,6.064
power,region1,transmission_other:region2,2017-01-04 01:00:00,6.51
power,region1,transmission_other:region2,2017-01-04 02:00:00,5.984
power,region1,transmission_other:region2,2017-01-04 03:00:00,3.73
