costs,locs,techs,timesteps,cost_var
monetary,region1,peaking,2017-01-27 23:00:00,0.0
monetary,region1,peaking,2017-01-28 00:00:00,0.0
monetary,region1,peaking,2017-01-28 01:00:00,0.0
monetary,region1,peaking,2017-01-28 02:00:00,0.0
monetary,region1,peaking,2017-01-28 03:00:00,0.0
monetary,region1,peaking,2017-01-28 04:00:00,0.0
monetary,region1,peaking,2017-01-28 05:00:00,0.0
monetary,region1,peaking,2017-01-28 06:00:00,0.0
monetary,region1,peaking,2017-01-28 07:00:00,0.0
monetary,region1,peaking,2017-01-28 08:00:00,0.05509
monetary,region1,peaking,2017-01-28 09:00:00,0.0
monetary,region1,peaking,2017-01-28 10:00:00,0.0
monetary,region1,peaking,2017-01-28 11:00:00,0.0
monetary,region1,peaking,2017-01-28 12:00:00,0.0
monetary,region1,peaking,2017-01-28 13:00:00,0.0
monetary,region1,peaking,2017-01-28 14:00:00,0.0
monetary,region1,peaking,2017-01-28 15:00:00,0.0
monetary,region1,peaking,2017-01-28 16:00:00,0.265195
monetary,region1,peaking,2017-01-28 17:00:00,0.94339
monetary,region1,peaking,2017-01-28 18:00:00,0.92113
monetary,region1,peaking,2017-01-28 19:00:00,0.817075
monetary,region1,peaking,2017-01-28 20:00:00,0.0
monetary,region1,peaking,2017-01-28 21:00:00,0.0
monetary,region1,peaking,2017-01-28 22:00:00,0.064715
monetary,region1,peaking,2017-01-28 23:00:00,0.299215
monetary,region1,peaking,2017-01-29 00:00:00,0.0
monetary,region1,peaking,2017-01-29 01:00:00,0.0
monetary,region1,peaking,2017-01-29 02:00:00,0.0
monetary,region1,peaking,2017-01-29 03:00:00,0.0
monetary,region1,peaking,2017-01-29 04:00:00,0.0
monetary,region1,peaking,2017-01-29 05:00:00,0.0
monetary,region1,peaking,2017-01-29 06:00:00,0.0
monetary,region1,peaking,2017-01-29 07:00:00,0.62734
monetary,region1,peaking,2017-01-29 08:00:00,0.284935
monetary,region1,peaking,2017-01-29 09:00:00,0.0
monetary,region1,peaking,2017-01-29 10:00:00,0.0
monetary,region1,peaking,2017-01-29 11:00:00,0.0
monetary,region1,peaking,2017-01-29 12:00:00,0.32732
monetary,region1,peaking,2017-01-29 13:00:00,0.035
monetary,region1,peaking,2017-01-29 14:00:00,0.306145
monetary,region1,peaking,2017-01-29 15:00:00,0.4452
monetary,region1,peaking,2017-01-29 16:00:00,0.73451
monetary,region1,peaking,2017-01-29 17:00:00,0.862015
monetary,region1,peaking,2017-01-29 18:00:00,0.76573
monetary,region1,peaking,2017-01-29 19:00:00,0.0
monetary,region1,peaking,2017-01-29 20:00:00,0.0
monetary,region1,peaking,2017-01-29 21:00:00,0.672665
monetary,region1,peaking,2017-01-29 22:00:00,0.30863
monetary,region1,peaking,2017-01-29 23:00:00,0.520135
monetary,region1,peaking,2017-01-30 00:00:00,0.621145
monetary,region1,peaking,2017-01-30 01:00:00,0.0
monetary,region1,peaking,2017-01-30 02:00:00,0.0
monetary,region1,peaking,2017-01-30 03:00:00,0.0
monetary,region1,peaking,2017-01-30 04:00:00,0.0
monetary,region1,peaking,2017-01-30 05:00:00,0.694295
monetary,region1,peaking,2017-01-30 06:00:00,0.74536
monetary,region1,peaking,2017-01-30 07:00:00,0.59304
monetary,region1,peaking,2017-01-30 08:00:00,0.0
monetary,region1,peaking,2017-01-30 09:00:00,0.250845
monetary,region1,peaking,2017-01-30 10:00:00,0.0
monetary,region1,peaking,2017-01-30 11:00:00,0.0
monetary,region1,peaking,2017-01-30 12:00:00,0.0
monetary,region1,peaking,2017-01-30 13:00:00,0.0
monetary,region1,peaking,2017-01-30 14:00:00,0.0
monetary,region1,peaking,2017-01-30 15:00:00,0.0
monetary,region1,peaking,2017-01-30 16:00:00,0.06244
monetary,region1,peaking,2017-01-30 17:00:00,0.26999
monetary,region1,peaking,2017-01-30 18:00:00,0.08428
monetary,region1,peaking,2017-01-30 19:00:00,0.0
monetary,region1,peaking,2017-01-30 20:00:00,0.0
monetary,region1,peaking,2017-01-30 21:00:00,0.0
monetary,region1,peaking,2017-01-30 22:00:00,0.0
monetary,region1,peaking,2017-01-30 23:00:00,0.0
monetary,region1,peaking,2017-01-31 00:00:00,0.0
monetary,region1,peaking,2017-01-31 01:00:00,0.0
monetary,region1,peaking,2017-01-31 02:00:00,0.0
monetary,region1,peaking,2017-01-31 03:00:00,0.0
monetary,region1,peaking,2017-01-31 04:00:00,0.0
monetary,region1,peaking,2017-01-31 05:00:00,0.0
monetary,region1,peaking,2017-01-31 06:00:00,0.0
monetary,region1,peaking,2017-01-31 07:00:00,0.0
monetary,region1,peaking,2017-01-31 08:00:00,0.0
monetary,region1,peaking,2017-01-31 09:00:00,0.0
monetary,region1,peaking,2017-01-31 10:00:00,0.0
monetary,region1,peaking,2017-01-31 11:00:00,0.0
monetary,region1,peaking,2017-01-31 12:00:00,0.0
monetary,region1,peaking,2017-01-31 13:00:00,0.0
monetary,region1,peaking,2017-01-31 14:00:00,0.0
monetary,region1,peaking,2017-01-31 15:00:00,0.0
monetary,region1,peaking,2017-01-31 16:00:00,0.1127
monetary,region1,peaking,2017-01-31 17:00:00,0.035
monetary,region1,peaking,2017-01-31 18:00:00,0.67767
monetary,region1,peaking,2017-01-31 19:00:00,1.155
monetary,region1,peaking,2017-01-31 20:00:00,1.089025
monetary,region1,peaking,2017-01-31 21:00:00,0.96523
monetary,region1,peaking,2017-01-31 22:00:00,0.72436
monetary,region1,peaking,2017-01-31 23:00:00,0.105
monetary,region2,unmet,2017-01-01 00:00:00,0.0
monetary,region2,unmet,2017-01-01 01:00:00,0.0
monetary,region2,unmet,2017-01-01 02:00:00,0.0
monetary,region2,unmet,2017-01-01 03:00:00,0.0
monetary,region2,unmet,2017-01-01 04:00:00,0.0
monetary,region2,unmet,2017-01-01 05:00:00,0.0
monetary,region2,unmet,2017-01-01 06:00:00,0.0
monetary,region2,unmet,2017-01-01 07:00:00,0.0
monetary,region2,unmet,2017-01-01 08:00:00,0.0
monetary,region2,unmet,2017-01-01 09:00:00,0.0
monetary,region2,unmet,2017-01-01 10:00:00,0.0
monetary,region2,unmet,2017-01-01 11:00:00,0.0
monetary,region2,unmet,2017-01-01 12:00:00,0.0
monetary,region2,unmet,2017-01-01 13:00:00,0.0
monetary,region2,unmet,2017-01-01 14:00:00,0.0
monetary,region2,unmet,2017-01-01 15:00:00,0.0
monetary,region2,unmet,2017-01-01 16:00:00,0.0
monetary,region2,unmet,2017-01-01 17:00:00,0.0
monetary,region2,unmet,2017-01-01 18:00:00,0.0
monetary,region2,unmet,2017-01-01 19:00:00,0.0
monetary,region2,unmet,2017-01-01 20:00:00,0.0
monetary,region2,unmet,2017-01-01 21:00:00,0.0
monetary,region2,unmet,2017-01-01 22:00:00,0.0
monetary,region2,unmet,2017-01-01 23:00:00,0.0
monetary,region2,unmet,2017-01-02 00:00:00,0.0
monetary,region2,unmet,2017-01-02 01:00:00,0.0
monetary,region2,unmet,2017-01-02 02:00:00,0.0
monetary,region2,unmet,2017-01-02 03:00:00,0.0
monetary,region2,unmet,2017-01-02 04:00:00,0.0
monetary,region2,unmet,2017-01-02 05:00:00,0.0
monetary,region2,unmet,2017-01-02 06:00:00,0.0
monetary,region2,unmet,2017-01-02 07:00:00,0.0
monetary,region2,unmet,2017-01-02 08:00:00,0.0
monetary,region2,unmet,2017-01-02 09:00:00,0.0
monetary,region2,unmet,2017-01-02 10:00:00,0.0
monetary,region2,unmet,2017-01-02 11:00:00,0.0
monetary,region2,unmet,2017-01-02 12:00:00,0.0
monetary,region2,unmet,2017-01-02 13:00:00,0.0
monetary,region2,unmet,2017-01-02 14:00:00,14.862
monetary,region2,unmet,2017-01-02 15:00:00,45.828
monetary,region2,unmet,2017-01-02 16:00:00,53.622
monetary,region2,unmet,2017-01-02 17:00:00,64.134
monetary,region2,unmet,2017-01-02 18:00:00,55.806
monetary,region2,unmet,2017-01-02 19:00:00,20.664
monetary,region2,unmet,2017-01-02 20:00:00,0.0
monetary,region2,unmet,2017-01-02 21:00:00,0.0
monetary,region2,unmet,2017-01-02 22:00:00,0.0
monetary,region2,unmet,2017-01-02 23:00:00,0.0
monetary,region2,unmet,2017-01-03 00:00:00,0.0
monetary,region2,unmet,2017-01-03 01:00:00,0.0
monetary,region2,unmet,2017-01-03 02:00:00,0.0
monetary,region2,unmet,2017-01-03 03:00:00,0.0
monetary,region2,unmet,2017-01-03 04:00:00,0.0
monetary,region2,unmet,2017-01-03 05:00:00,0.0
monetary,region2,unmet,2017-01-03 06:00:00,0.0
monetary,region2,unmet,2017-01-03 07:00:00,0.0
monetary,region2,unmet,2017-01-03 08:00:00,0.0
monetary,region2,unmet,2017-01-03 09:00:00,0.0
monetary,region2,unmet,2017-01-03 10:00:00,0.0
monetary,region2,unmet,2017-01-03 11:00:00,0.0
monetary,region2,unmet,2017-01-03 12:00:00,0.0
monetary,region2,unmet,2017-01-03 13:00:00,0.0
monetary,region2,unmet,2017-01-03 14:00:00,0.0
monetary,region2,unmet,2017-01-03 15:00:00,0.0
monetary,region2,unmet,2017-01-03 16:00:00,0.0
monetary,region2,unmet,2017-01-03 17:00:00,0.0
monetary,region2,unmet,2017-01-03 18:00:00,0.0
monetary,region2,unmet,2017-01-03 19:00:00,0.0
monetary,region2,unmet,2017-01-03 20:00:00,0.0
monetary,region2,unmet,2017-01-03 21:00:00,0.0
monetary,region2,unmet,2017-01-03 22:00:00,0.0
monetary,region2,unmet,2017-01-03 23:00:00,0.0
monetary,region2,unmet,2017-01-04 00:00:00,0.0
monetary,region2,unmet,2017-01-04 01:00:00,0.0
monetary,region2,unmet,2017-01-04 02:00:00,0.0
monetary,region2,unmet,2017-01-04 03:00:00,0.0
monetary,region2,unmet,2017-01-04 04:00:00,0.0
monetary,region2,unmet,2017-01-04 05:00:00,0.0
monetary,region2,unmet,2017-01-04 06:00:00,0.0
monetary,region2,unmet,2017-01-04 07:00:00,0.0
monetary,region2,unmet,2017-01-04 08:00:00,0.0
monetary,region2,unmet,2017-01-04 09:00:00,0.0
monetary,region2,unmet,2017-01-04 10:00:00,0.0
monetary,region2,unmet,2017-01-04 11:00:00,0.0
monetary,region2,unmet,2017-01-04 12:00:00,0.0
monetary,region2,unmet,2017-01-04 13:00:00,0.0
monetary,region2,unmet,2017-01-04 14:00:00,0.0
monetary,region2,unmet,2017-01-04 15:00:00,0.0
monetary,region2,unmet,2017-01-04 16:00:00,0.0
monetary,region2,unmet,2017-01-04 17:00:00,0.0
monetary,region2,unmet,2017-01-04 18:00:00,0.0
monetary,region2,unmet,2017-01-04 19:00:00,0.0
monetary,region2,unmet,2017-01-04 20:00:00,0.0
monetary,region2,unmet,2017-01-04 21:00:00,0.0
monetary,region2,unmet,2017-01-04 22:00:00,0.0
monetary,region2,unmet,2017-01-04 23:00:00,0.0
monetary,region2,unmet,2017-01-05 00:00:00,0.0
monetary,region2,unmet,2017-01-05 01:00:00,0.0
monetary,region2,unmet,2017-01-05 02:00:00,0.0
monetary,region2,unmet,2017-01-05 03:00:00,0.0
monetary,region2,unmet,2017-01-05 04:00:00,0.0
monetary,region2,unmet,2017-01-05 05:00:00,0.0
monetary,region2,unmet,2017-01-05 06:00:00,0.0
monetary,region2,unmet,2017-01-05 07:00:00,2.622
monetary,region2,unmet,2017-01-05 08:00:00,9.036
monetary,region2,unmet,2017-01-05 09:00:00,0.0
monetary,region2,unmet,2017-01-05 10:00:00,0.0
monetary,region2,unmet,2017-01-05 11:00:00,0.0
monetary,region2,unmet,2017-01-05 12:00:00,0.0
monetary,region2,unmet,2017-01-05 13:00:00,0.0
monetary,region2,unmet,2017-01-05 14:00:00,0.0
monetary,region2,unmet,2017-01-05 15:00:00,58.152
monetary,region2,unmet,2017-01-05 16:00:00,86.526
monetary,region2,unmet,2017-01-05 17:00:00,98.634
monetary,region2,unmet,2017-01-05 18:00:00,112.02
monetary,region2,unmet,2017-01-05 19:00:00,116.652
monetary,region2,unmet,2017-01-05 20:00:00,119.424
monetary,region2,unmet,2017-01-05 21:00:00,118.752
monetary,region2,unmet,2017-01-05 22:00:00,101.022
monetary,region2,unmet,2017-01-05 23:00:00,86.124
monetary,region2,unmet,2017-01-06 00:00:00,78.882
monetary,region2,unmet,2017-01-06 01:00:00,75.408
monetary,region2,unmet,2017-01-06 02:00:00,76.446
monetary,region2,unmet,2017-01-06 03:00:00,80.058
monetary,region2,unmet,2017-01-06 04:00:00,89.364
monetary,region2,unmet,2017-01-06 05:00:00,119.304
monetary,region2,unmet,2017-01-06 06:00:00,150.696
monetary,region2,unmet,2017-01-06 07:00:00,167.556
monetary,region2,unmet,2017-01-06 08:00:00,171.048
monetary,region2,unmet,2017-01-06 09:00:00,169.674
monetary,region2,unmet,2017-01-06 10:00:00,170.238
monetary,region2,unmet,2017-01-06 11:00:00,162.738
monetary,region2,unmet,2017-01-06 12:00:00,153.474
monetary,region2,unmet,2017-01-06 13:00:00,146.472
monetary,region2,unmet,2017-01-06 14:00:00,146.652
monetary,region2,unmet,2017-01-06 15:00:00,163.968
monetary,region2,unmet,2017-01-06 16:00:00,173.694
monetary,region2,unmet,2017-01-06 17:00:00,168.666
monetary,region2,unmet,2017-01-06 18:00:00,148.998
monetary,region2,unmet,2017-01-06 19:00:00,115.41
monetary,region2,unmet,2017-01-06 20:00:00,86.976
monetary,region2,unmet,2017-01-06 21:00:00,67.722
monetary,region2,unmet,2017-01-06 22:00:00,39.594
monetary,region2,unmet,2017-01-06 23:00:00,13.608
monetary,region2,unmet,2017-01-07 00:00:00,0.0
monetary,region2,unmet,2017-01-07 01:00:00,0.0
monetary,region2,unmet,2017-01-07 02:00:00,0.0
monetary,region2,unmet,2017-01-07 03:00:00,0.0
monetary,region2,unmet,2017-01-07 04:00:00,0.0
monetary,region2,unmet,2017-01-07 05:00:00,0.0
monetary,region2,unmet,2017-01-07 06:00:00,0.0
monetary,region2,unmet,2017-01-07 07:00:00,0.0
monetary,region2,unmet,2017-01-07 08:00:00,0.0
monetary,region2,unmet,2017-01-07 09:00:00,0.0
monetary,region2,unmet,2017-01-07 10:00:00,0.0
monetary,region2,unmet,2017-01-07 11:00:00,0.0
monetary,region2,unmet,2017-01-07 12:00:00,0.0
monetary,region2,unmet,2017-01-07 13:00:00,0.0
monetary,region2,unmet,2017-01-07 14:00:00,0.0
monetary,region2,unmet,2017-01-07 15:00:00,0.0
monetary,region2,unmet,2017-01-07 16:00:00,0.0
monetary,region2,unmet,2017-01-07 17:00:00,0.0
monetary,region2,unmet,2017-01-07 18:00:00,0.0
monetary,region2,unmet,2017-01-07 19:00:00,0.0
monetary,region2,unmet,2017-01-07 20:00:00,0.0
monetary,region2,unmet,2017-01-07 21:00:00,0.0
monetary,region2,unmet,2017-01-07 22:00:00,0.0
monetary,region2,unmet,2017-01-07 23:00:00,0.0
monetary,region2,unmet,2017-01-08 00:00:00,0.0
monetary,region2,unmet,2017-01-08 01:00:00,0.0
monetary,region2,unmet,2017-01-08 02:00:00,0.0
monetary,region2,unmet,2017-01-08 03:00:00,0.0
monetary,region2,unmet,2017-01-08 04:00:00,0.0
monetary,region2,unmet,2017-01-08 05:00:00,35.868
monetary,region2,unmet,2017-01-08 06:00:00,76.71
monetary,region2,unmet,2017-01-08 07:00:00,98.922
monetary,region2,unmet,2017-01-08 08:00:00,109.284
monetary,region2,unmet,2017-01-08 09:00:00,113.79
monetary,region2,unmet,2017-01-08 10:00:00,121.452
monetary,region2,unmet,2017-01-08 11:00:00,121.386
monetary,region2,unmet,2017-01-08 12:00:00,116.28
monetary,region2,unmet,2017-01-08 13:00:00,110.976
monetary,region2,unmet,2017-01-08 14:00:00,110.424
monetary,region2,unmet,2017-01-08 15:00:00,114.468
monetary,region2,unmet,2017-01-08 16:00:00,129.066
monetary,region2,unmet,2017-01-08 17:00:00,133.572
monetary,region2,unmet,2017-01-08 18:00:00,124.362
monetary,region2,unmet,2017-01-08 19:00:00,101.61
monetary,region2,unmet,2017-01-08 20:00:00,82.626
monetary,region2,unmet,2017-01-08 21:00:00,69.9
monetary,region2,unmet,2017-01-08 22:00:00,45.324
monetary,region2,unmet,2017-01-08 23:00:00,24.042
monetary,region2,unmet,2017-01-09 00:00:00,78.648
monetary,region2,unmet,2017-01-09 01:00:00,68.874
monetary,region2,unmet,2017-01-09 02:00:00,64.428
monetary,region2,unmet,2017-01-09 03:00:00,63.798
monetary,region2,unmet,2017-01-09 04:00:00,72.558
monetary,region2,unmet,2017-01-09 05:00:00,97.482
monetary,region2,unmet,2017-01-09 06:00:00,121.458
monetary,region2,unmet,2017-01-09 07:00:00,130.506
monetary,region2,unmet,2017-01-09 08:00:00,128.856
monetary,region2,unmet,2017-01-09 09:00:00,114.354
monetary,region2,unmet,2017-01-09 10:00:00,114.624
monetary,region2,unmet,2017-01-09 11:00:00,102.252
monetary,region2,unmet,2017-01-09 12:00:00,91.878
monetary,region2,unmet,2017-01-09 13:00:00,81.366
monetary,region2,unmet,2017-01-09 14:00:00,75.33
monetary,region2,unmet,2017-01-09 15:00:00,65.136
monetary,region2,unmet,2017-01-09 16:00:00,49.998
monetary,region2,unmet,2017-01-09 17:00:00,27.876
monetary,region2,unmet,2017-01-09 18:00:00,0.0
monetary,region2,unmet,2017-01-09 19:00:00,0.0
monetary,region2,unmet,2017-01-09 20:00:00,0.0
monetary,region2,unmet,2017-01-09 21:00:00,0.0
monetary,region2,unmet,2017-01-09 22:00:00,0.0
monetary,region2,unmet,2017-01-09 23:00:00,0.0
monetary,region2,unmet,2017-01-10 00:00:00,0.0
monetary,region2,unmet,2017-01-10 01:00:00,0.0
monetary,region2,unmet,2017-01-10 02:00:00,0.0
monetary,region2,unmet,2017-01-10 03:00:00,0.0
monetary,region2,unmet,2017-01-10 04:00:00,0.0
monetary,region2,unmet,2017-01-10 05:00:00,0.0
monetary,region2,unmet,2017-01-10 06:00:00,0.0
monetary,region2,unmet,2017-01-10 07:00:00,0.0
monetary,region2,unmet,2017-01-10 08:00:00,6.486
monetary,region2,unmet,2017-01-10 09:00:00,21.006
monetary,region2,unmet,2017-01-10 10:00:00,45.678
monetary,region2,unmet,2017-01-10 11:00:00,29.652
monetary,region2,unmet,2017-01-10 12:00:00,35.298
monetary,region2,unmet,2017-01-10 13:00:00,67.23
monetary,region2,unmet,2017-01-10 14:00:00,110.754
monetary,region2,unmet,2017-01-10 15:00:00,132.9
monetary,region2,unmet,2017-01-10 16:00:00,131.958
monetary,region2,unmet,2017-01-10 17:00:00,130.164
monetary,region2,unmet,2017-01-10 18:00:00,115.326
monetary,region2,unmet,2017-01-10 19:00:00,87.618
monetary,region2,unmet,2017-01-10 20:00:00,65.088
monetary,region2,unmet,2017-01-10 21:00:00,45.852
monetary,region2,unmet,2017-01-10 22:00:00,15.876
monetary,region2,unmet,2017-01-10 23:00:00,0.0
monetary,region2,unmet,2017-01-11 00:00:00,0.0
monetary,region2,unmet,2017-01-11 01:00:00,0.0
monetary,region2,unmet,2017-01-11 02:00:00,0.0
monetary,region2,unmet,2017-01-11 03:00:00,0.0
monetary,region2,unmet,2017-01-11 04:00:00,0.0
monetary,region2,unmet,2017-01-11 05:00:00,0.0
monetary,region2,unmet,2017-01-11 06:00:00,0.0
monetary,region2,unmet,2017-01-11 07:00:00,0.0
monetary,region2,unmet,2017-01-11 08:00:00,0.0
monetary,region2,unmet,2017-01-11 09:00:00,0.0
monetary,region2,unmet,2017-01-11 10:00:00,0.0
monetary,region2,unmet,2017-01-11 11:00:00,0.0
monetary,region2,unmet,2017-01-11 12:00:00,0.0
monetary,region2,unmet,2017-01-11 13:00:00,0.0
monetary,region2,unmet,2017-01-11 14:00:00,0.0
monetary,region2,unmet,2017-01-11 15:00:00,0.0
monetary,region2,unmet,2017-01-11 16:00:00,0.0
monetary,region2,unmet,2017-01-11 17:00:00,0.0
monetary,region2,unmet,2017-01-11 18:00:00,0.0
monetary,region2,unmet,2017-01-11 19:00:00,0.0
monetary,region2,unmet,2017-01-11 20:00:00,0.0
monetary,region2,unmet,2017-01-11 21:00:00,0.0
monetary,region2,unmet,2017-01-11 22:00:00,0.0
monetary,region2,unmet,2017-01-11 23:00:00,0.0
monetary,region2,unmet,2017-01-12 00:00:00,0.0
monetary,region2,unmet,2017-01-12 01:00:00,0.0
monetary,region2,unmet,2017-01-12 02:00:00,0.0
monetary,region2,unmet,2017-01-12 03:00:00,0.0
monetary,region2,unmet,2017-01-12 04:00:00,0.0
monetary,region2,unmet,2017-01-12 05:00:00,0.0
monetary,region2,unmet,2017-01-12 06:00:00,0.0
monetary,region2,unmet,2017-01-12 07:00:00,0.0
monetary,region2,unmet,2017-01-12 08:00:00,0.0
monetary,region2,unmet,2017-01-12 09:00:00,0.0
monetary,region2,unmet,2017-01-12 10:00:00,0.0
monetary,region2,unmet,2017-01-12 11:00:00,0.0
monetary,region2,unmet,2017-01-12 12:00:00,0.0
monetary,region2,unmet,2017-01-12 13:00:00,0.0
monetary,region2,unmet,2017-01-12 14:00:00,0.0
monetary,region2,unmet,2017-01-12 15:00:00,0.0
monetary,region2,unmet,2017-01-12 16:00:00,0.0
monetary,region2,unmet,2017-01-12 17:00:00,4.056
monetary,region2,unmet,2017-01-12 18:00:00,10.596
monetary,region2,unmet,2017-01-12 19:00:00,0.0
monetary,region2,unmet,2017-01-12 20:00:00,0.0
monetary,region2,unmet,2017-01-12 21:00:00,0.0
monetary,region2,unmet,2017-01-12 22:00:00,0.0
monetary,region2,unmet,2017-01-12 23:00:00,0.0
monetary,region2,unmet,2017-01-13 00:00:00,0.0
monetary,region2,unmet,2017-01-13 01:00:00,0.0
monetary,region2,unmet,2017-01-13 02:00:00,0.0
monetary,region2,unmet,2017-01-13 03:00:00,0.0
monetary,region2,unmet,2017-01-13 04:00:00,0.0
monetary,region2,unmet,2017-01-13 05:00:00,0.0
monetary,region2,unmet,2017-01-13 06:00:00,0.0
monetary,region2,unmet,2017-01-13 07:00:00,0.0
monetary,region2,unmet,2017-01-13 08:00:00,0.0
monetary,region2,unmet,2017-01-13 09:00:00,0.0
monetary,region2,unmet,2017-01-13 10:00:00,0.0
monetary,region2,unmet,2017-01-13 11:00:00,0.0
monetary,region2,unmet,2017-01-13 12:00:00,0.0
monetary,region2,unmet,2017-01-13 13:00:00,0.0
monetary,region2,unmet,2017-01-13 14:00:00,0.0
monetary,region2,unmet,2017-01-13 15:00:00,0.0
monetary,region2,unmet,2017-01-13 16:00:00,0.0
monetary,region2,unmet,2017-01-13 17:00:00,0.0
monetary,region2,unmet,2017-01-13 18:00:00,0.0
monetary,region2,unmet,2017-01-13 19:00:00,0.0
monetary,region2,unmet,2017-01-13 20:00:00,0.0
monetary,region2,unmet,2017-01-13 21:00:00,0.0
monetary,region2,unmet,2017-01-13 22:00:00,0.0
monetary,region2,unmet,2017-01-13 23:00:00,0.0
monetary,region2,unmet,2017-01-14 00:00:00,0.0
monetary,region2,unmet,2017-01-14 01:00:00,0.0
monetary,region2,unmet,2017-01-14 02:00:00,0.0
monetary,region2,unmet,2017-01-14 03:00:00,0.0
monetary,region2,unmet,2017-01-14 04:00:00,0.0
monetary,region2,unmet,2017-01-14 05:00:00,0.0
monetary,region2,unmet,2017-01-14 06:00:00,0.0
monetary,region2,unmet,2017-01-14 07:00:00,0.0
monetary,region2,unmet,2017-01-14 08:00:00,0.0
monetary,region2,unmet,2017-01-14 09:00:00,0.0
monetary,region2,unmet,2017-01-14 10:00:00,0.0
monetary,region2,unmet,2017-01-14 11:00:00,0.0
monetary,region2,unmet,2017-01-14 12:00:00,0.0
monetary,region2,unmet,2017-01-14 13:00:00,0.0
monetary,region2,unmet,2017-01-14 14:00:00,0.0
monetary,region2,unmet,2017-01-14 15:00:00,0.0
monetary,region2,unmet,2017-01-14 16:00:00,0.0
monetary,region2,unmet,2017-01-14 17:00:00,0.0
monetary,region2,unmet,2017-01-14 18:00:00,0.0
monetary,region2,unmet,2017-01-14 19:00:00,0.0
monetary,region2,unmet,2017-01-14 20:00:00,0.0
monetary,region2,unmet,2017-01-14 21:00:00,0.0
monetary,region2,unmet,2017-01-14 22:00:00,0.0
monetary,region2,unmet,2017-01-14 23:00:00,0.0
monetary,region2,unmet,2017-01-15 00:00:00,0.0
monetary,region2,unmet,2017-01-15 01:00:00,0.0
monetary,region2,unmet,2017-01-15 02:00:00,0.0
monetary,region2,unmet,2017-01-15 03:00:00,0.0
monetary,region2,unmet,2017-01-15 04:00:00,0.0
monetary,region2,unmet,2017-01-15 05:00:00,0.0
monetary,region2,unmet,2017-01-15 06:00:00,0.0
monetary,region2,unmet,2017-01-15 07:00:00,0.0
monetary,region2,unmet,2017-01-15 08:00:00,0.0
monetary,region2,unmet,2017-01-15 09:00:00,0.0
monetary,region2,unmet,2017-01-15 10:00:00,0.0
monetary,region2,unmet,2017-01-15 11:00:00,0.0
monetary,region2,unmet,2017-01-15 12:00:00,0.0
monetary,region2,unmet,2017-01-15 13:00:00,0.0
monetary,region2,unmet,2017-01-15 14:00:00,24.774
monetary,region2,unmet,2017-01-15 15:00:00,53.532
monetary,region2,unmet,2017-01-15 16:00:00,65.946
monetary,region2,unmet,2017-01-15 17:00:00,79.692
monetary,region2,unmet,2017-01-15 18:00:00,81.426
monetary,region2,unmet,2017-01-15 19:00:00,67.578
monetary,region2,unmet,2017-01-15 20:00:00,55.734
monetary,region2,unmet,2017-01-15 21:00:00,47.166
monetary,region2,unmet,2017-01-15 22:00:00,24.69
monetary,region2,unmet,2017-01-15 23:00:00,7.23
monetary,region2,unmet,2017-01-16 00:00:00,70.95
monetary,region2,unmet,2017-01-16 01:00:00,64.242
monetary,region2,unmet,2017-01-16 02:00:00,64.188
monetary,region2,unmet,2017-01-16 03:00:00,68.64
monetary,region2,unmet,2017-01-16 04:00:00,81.18
monetary,region2,unmet,2017-01-16 05:00:00,113.262
monetary,region2,unmet,2017-01-16 06:00:00,147.762
monetary,region2,unmet,2017-01-16 07:00:00,166.26
monetary,region2,unmet,2017-01-16 08:00:00,174.498
monetary,region2,unmet,2017-01-16 09:00:00,176.148
monetary,region2,unmet,2017-01-16 10:00:00,179.568
monetary,region2,unmet,2017-01-16 11:00:00,173.79
monetary,region2,unmet,2017-01-16 12:00:00,163.434
monetary,region2,unmet,2017-01-16 13:00:00,157.566
monetary,region2,unmet,2017-01-16 14:00:00,168.498
monetary,region2,unmet,2017-01-16 15:00:00,179.094
monetary,region2,unmet,2017-01-16 16:00:00,189.828
monetary,region2,unmet,2017-01-16 17:00:00,189.756
monetary,region2,unmet,2017-01-16 18:00:00,181.176
monetary,region2,unmet,2017-01-16 19:00:00,159.894
monetary,region2,unmet,2017-01-16 20:00:00,143.556
monetary,region2,unmet,2017-01-16 21:00:00,133.98
monetary,region2,unmet,2017-01-16 22:00:00,113.52
monetary,region2,unmet,2017-01-16 23:00:00,95.052
monetary,region2,unmet,2017-01-17 00:00:00,94.806
monetary,region2,unmet,2017-01-17 01:00:00,89.232
monetary,region2,unmet,2017-01-17 02:00:00,89.472
monetary,region2,unmet,2017-01-17 03:00:00,96.612
monetary,region2,unmet,2017-01-17 04:00:00,109.362
monetary,region2,unmet,2017-01-17 05:00:00,140.898
monetary,region2,unmet,2017-01-17 06:00:00,173.928
monetary,region2,unmet,2017-01-17 07:00:00,190.074
monetary,region2,unmet,2017-01-17 08:00:00,196.38
monetary,region2,unmet,2017-01-17 09:00:00,197.988
monetary,region2,unmet,2017-01-17 10:00:00,189.186
monetary,region2,unmet,2017-01-17 11:00:00,177.066
monetary,region2,unmet,2017-01-17 12:00:00,164.106
monetary,region2,unmet,2017-01-17 13:00:00,155.82
monetary,region2,unmet,2017-01-17 14:00:00,158.166
monetary,region2,unmet,2017-01-17 15:00:00,177.75
monetary,region2,unmet,2017-01-17 16:00:00,193.734
